Booking ID,Customer ID,Booking Value_fill_scaled,apparent_temperature_dropoff_scaled,Ride Distance_fill_scaled,dew_point_2m_scaled,temperature_2m_dropoff_scaled,precipitation_dropoff_log_scaled,rain_dropoff_log_scaled,dew_point_2m_dropoff_scaled,apparent_temperature_scaled,pick_station_latitude,wind_speed_10m_scaled,drop_station_longitude,temperature_2m_scaled,snowfall_dropoff_log_scaled,pick_longitude,snowfall_log_scaled,relative_humidity_2m_scaled,drop_latitude,drop_longitude,pick_station_longitude,precipitation_log_scaled
"""CNR4542334""","""CID5410037""",-0.5869558,0.77397263,-0.3953793,0.6944444,0.6168224,0.0,0.0,0.81632656,0.80451125,28.653786,0.15,77.29081,0.6770833,0.0,79.184,0.0,0.0,28.67368,77.29075,77.31225,0.0
"""CNR6752518""","""CID8216903""",-1.1117083,0.39726028,-0.9469218,0.7222222,0.317757,0.0,0.0,0.63265306,0.7669173,25.155716,-0.083333336,77.36427,0.5416667,0.0,81.80438,0.0,0.1627907,29.03693,77.23971,82.54485,0.18232156
"""CNR3208323""","""CID2169643""",1.4873016,0.04109589,0.23140776,0.0,0.19626169,0.0,0.0,0.06802721,-0.030075189,28.489817,-0.16666667,77.20781,0.13541667,0.0,88.53007,0.0,-0.41860464,28.466677,77.51005,77.09242,0.0
"""CNR1199635""","""CID5722579""",12.393242,0.5753425,-1.317125,0.5902778,0.43925235,0.0,0.0,0.707483,0.6165413,28.641645,-0.8,77.094734,0.46875,0.0,77.31225,0.0,0.046511628,28.690987,77.178375,77.2388,0.0
"""CNR6431234""","""CID6351292""",-0.5622033,-1.2397261,0.052325744,-0.7708333,-1.2336448,0.0,0.0,-0.6122449,-1.406015,28.63646,0.28333333,77.24721,-1.3958334,0.0,79.84308,0.0,-0.20930232,28.655447,77.14844,77.28681,0.0
"""CNR3564194""","""CID4933447""",1.150668,-1.4520547,-0.18996169,-0.6041667,-1.6074766,0.0,0.0,-0.414966,-1.706767,28.64031,0.23333333,77.09665,-1.875,0.0,78.135925,0.0,0.60465115,28.676851,77.22503,77.093506,0.0
"""CNR1321564""","""CID3895622""",0.27938086,0.39726028,1.0658698,-0.3611111,0.18691589,0.0,0.0,0.7619048,-0.556391,33.07787,-0.46666667,75.79013,-0.4375,0.0,84.84996,0.0,-0.44186047,28.203962,76.858475,75.70859,0.0
"""CNR8815985""","""CID7111088""",2.041757,0.3561644,-0.88446885,-0.8055556,0.97196263,0.0,0.0,-0.45578232,0.56390977,27.182247,0.5833333,77.09665,1.375,0.0,77.21992,0.0,-1.3023256,28.512955,77.20395,77.995,0.0
"""CNR6234326""","""CID5325855""",0.013549859,0.19863014,-0.001031591,-0.7986111,0.78504676,0.0,0.0,-0.67346936,0.17293233,28.584036,1.9833333,77.10718,0.8854167,0.0,77.29423,0.0,-1.2325581,28.653786,77.31225,77.217735,0.0
"""CNR1573723""","""CID1596786""",-1.0523024,-0.24657534,-1.4563274,-0.8958333,-0.009345794,0.0,0.0,-0.37414965,-1.9172932,33.70466,0.2,77.226006,-2.0729167,0.0,87.09006,0.0,0.27906978,10.727921,79.0172,73.80217,1.0647107
"""CNR2660023""","""CID8266020""",0.0,0.1849315,0.001143475,0.5347222,0.028037382,0.0,0.0,0.6122449,0.19548872,28.616184,-0.5,77.2641,0.020833332,0.0,77.20925,0.0,0.41860464,28.52949,77.154465,77.1093,0.0
"""CNR2883774""","""CID6659777""",0.025039341,-0.9931507,0.0,-0.25,-1.0373832,0.0,0.0,-0.3537415,-0.5413534,26.28165,-0.73333335,77.21225,-0.48958334,0.0,77.10687,0.0,-0.25581396,28.535017,77.2641,82.31107,0.0
"""CNR8147047""","""CID7499608""",-0.7305201,-0.60273975,-1.5413537,0.2361111,-0.6448598,0.0,0.0,-0.14965986,0.43609023,12.24375,0.8,77.09597,0.5416667,0.0,77.0939,0.0,-0.44186047,28.50984,77.09219,79.84308,0.0
"""CNR8440912""","""CID8656044""",2.0566087,-1.3835616,0.5286237,-0.44444445,-1.5140187,0.0,0.0,-0.3605442,-1.4586467,29.03693,0.083333336,77.23425,-1.59375,0.0,75.397575,0.0,0.5813953,28.661482,77.13942,77.23971,0.0
"""CNR5860981""","""CID5834400""",-0.39883697,-0.36301368,-1.0432348,-0.36805555,-0.20560747,0.0,0.0,-0.33333334,-0.45864663,28.03628,-0.21666667,77.29423,-0.28125,0.0,77.22258,0.0,-0.53488374,28.574104,77.19546,77.59071,0.0
"""CNR4281474""","""CID5303099""",-2.1117082,0.60958904,1.5790375,0.2638889,0.95327103,0.0,0.0,0.108843535,0.6315789,25.266867,0.26666668,76.94139,0.90625,0.0,77.18854,0.0,-0.627907,28.474245,77.027115,82.99381,0.0
"""CNR9446476""","""CID4301161""",-1.6661637,-1.0,-1.2027533,-0.4513889,-1.0280374,0.0,0.0,-0.33333334,-1.037594,28.672407,0.016666668,77.400276,-1.0208334,0.0,88.34996,0.0,-0.093023255,28.707901,77.12597,77.16764,0.0
"""CNR2854735""","""CID6624364""",0.025039341,-0.72602737,0.0,-0.7291667,-0.5981308,0.0,0.0,-0.5442177,-0.5714286,28.489817,-0.81666666,77.23971,-0.34375,0.0,77.16764,0.0,-0.8372093,28.474245,77.027115,77.09242,0.0
"""CNR4935025""","""CID3395147""",0.45759866,-0.06849315,1.2795643,0.30555555,-0.1588785,0.0,0.0,0.4489796,-0.11278196,28.555119,0.15,77.23981,-0.15625,0.0,79.60569,0.0,0.20930232,25.49781,82.15916,77.1706,0.0
"""CNR7784339""","""CID6312299""",0.013829263,-0.8630137,0.001991443,-0.0625,-0.6448598,0.0,0.0,-0.82312924,0.120300755,18.552378,-0.6333333,77.51005,0.19791667,0.0,77.08953,0.0,-0.53488374,28.572424,77.2586,73.89728,0.0
"""CNR9658070""","""CID7343001""",-1.4829954,0.5205479,0.6640639,0.6527778,0.3364486,0.0,0.0,0.79591835,0.7368421,25.68331,-0.56666666,80.96581,0.6458333,0.0,77.202965,0.0,-0.023255814,28.48434,77.10687,82.73053,0.0
"""CNR9534793""","""CID6597253""",0.05660857,0.39041096,1.6505198,0.6805556,0.19626169,0.0,0.0,0.76870745,0.38345864,28.667273,-0.85,80.03546,0.09375,0.0,80.96581,0.0,0.5813953,12.979087,77.567856,77.228546,0.26236427
"""CNR9231275""","""CID4002509""",0.013829263,0.31506848,0.001991443,0.6666667,0.1682243,0.0,0.0,0.7619048,0.30827066,28.467205,1.0166667,77.154465,0.1875,0.0,75.89075,0.0,0.44186047,28.616184,77.1093,77.077545,0.0
"""CNR1860572""","""CID9544770""",-1.359233,0.19863014,0.5918291,0.6111111,-0.028037382,0.26236427,0.26236427,0.7482993,0.2932331,28.685629,-1.3666667,77.22911,0.0,0.0,77.10045,0.0,0.5813953,28.65335,77.18854,77.400276,0.47000363
"""CNR7235113""","""CID6341321""",1.8536383,0.19863014,1.5195943,-0.7222222,0.88785046,0.0,0.0,-0.6122449,0.5263158,25.68331,0.36666667,77.33377,1.28125,0.0,77.31225,0.0,-1.2790698,28.467205,77.077545,82.73053,0.0
"""CNR5050316""","""CID6988573""",-1.789926,-0.8356164,-0.8513612,0.6180556,-1.0186915,0.0,0.0,0.0,0.32330826,28.67572,-0.33333334,75.70859,0.13541667,0.0,77.229126,0.0,0.44186047,28.567442,77.20963,77.31239,0.0
"""CNR4353650""","""CID2685510""",-2.0325003,-0.67808217,-0.74075174,-0.5694444,-0.57009345,0.0,0.0,-0.36734694,-0.57894737,28.631294,-0.13333334,77.12799,-0.35416666,0.0,77.27633,0.0,-0.6976744,28.495298,77.15298,77.21992,0.0
"""CNR9744749""","""CID4314074""",1.140767,0.75342464,1.4368254,-0.625,1.1214954,0.0,0.0,0.2244898,1.0601504,26.37442,1.1,78.455284,2.0625,0.0,82.73053,0.0,-1.3488373,28.651484,77.238174,79.66586,0.0
"""CNR6407797""","""CID7099785""",-1.0820053,-0.75342464,1.6806177,-0.36805555,-0.5140187,0.0,0.0,-0.8095238,-0.48120302,22.571953,-0.31666666,77.1644,-0.3125,0.0,76.96821,0.0,-0.53488374,25.471924,81.44851,88.34913,0.0
"""CNR3405551""","""CID3715157""",0.003027254,0.43835616,-0.000467298,0.5833333,0.60747665,0.0,0.0,0.414966,0.2781955,24.86852,-0.41666666,82.31107,0.09375,0.0,77.10925,0.0,0.39534885,28.567816,77.22558,92.59606,0.0
"""CNR4827407""","""CID9321349""",-0.037450835,-1.1438357,-1.1335282,-0.375,-1.317757,0.0,0.0,-0.26530612,-1.1578947,28.685629,-1.0833334,78.3989,-1.3229166,0.0,76.8434,0.0,0.3488372,12.24375,79.84308,77.400276,0.0
"""CNR4441670""","""CID4811072""",0.003027254,0.8835617,-0.000467298,0.5069444,0.8224299,0.0,0.0,0.72789115,0.04511278,17.37114,0.9166667,77.27942,-0.041666668,0.0,77.12701,0.0,0.44186047,18.432281,79.13572,78.4231,0.74193734
"""CNR7419307""","""CID1735865""",1.8387868,-0.034246575,0.13509475,-0.0625,0.14018692,0.0,0.0,0.11564626,-0.09774436,28.480335,1.1333333,77.27942,0.19791667,0.0,75.6543,0.0,-0.5116279,28.489101,77.01119,77.0939,0.0
"""CNR3398837""","""CID4145450""",0.003027254,-0.25342464,-0.000467298,0.25,-0.42990655,0.0,0.0,0.40816328,-0.35338345,28.54532,-0.36666667,77.202965,-0.5,0.0,82.31431,0.0,0.5116279,26.263977,82.07184,77.12725,0.0
"""CNR3067290""","""CID6437704""",-1.1166588,0.39041096,0.7754258,0.5069444,0.3084112,0.18232156,0.18232156,0.68707484,0.42105263,28.48333,1.1166667,77.43225,0.4375,0.0,83.39183,0.0,-0.046511628,28.61262,77.23014,77.3,0.0
"""CNR2099756""","""CID1023244""",2.6952224,0.74657536,-0.3622717,0.6527778,0.62616825,0.0,0.0,0.79591835,0.5263158,26.508131,0.55,77.1644,0.45833334,0.0,77.19498,0.0,0.13953489,28.52949,77.154465,90.52478,0.47000363
"""CNR4712857""","""CID7921500""",-0.54735184,0.6438356,-0.18469457,-0.3125,1.1962616,0.0,0.0,-0.11564626,0.6616541,28.466677,1.5833334,77.23971,1.375,0.0,77.13942,0.0,-1.1395348,28.708155,77.18891,77.51005,0.0
"""CNR5000536""","""CID1448447""",3.0071037,-0.9589041,0.32546344,-0.18055555,-1.1121495,0.0,0.0,-0.027210884,-1.1428572,28.78792,0.05,77.23981,-1.28125,0.0,73.96285,0.0,0.6744186,28.659456,77.23337,77.34444,0.0
"""CNR4103594""","""CID4106838""",-0.05230232,0.5410959,-1.5624222,0.6388889,0.45794392,0.0,0.0,0.7619048,0.556391,28.56686,0.46666667,77.18975,0.5,0.0,88.37049,0.0,0.093023255,17.056057,81.80438,77.20781,0.0
"""CNR3789086""","""CID4924185""",-1.6414112,-0.86986303,-0.502979,-0.1736111,-0.85046726,0.0,0.0,-0.18367347,-1.0300752,25.68331,0.5833333,82.07184,-1.0833334,0.0,77.1973,0.0,0.41860464,28.56586,77.24855,82.73053,0.0
"""CNR7233362""","""CID5991658""",0.013829263,-0.16438356,0.001991443,-0.6319444,0.18691589,0.0,0.0,-0.49659863,-0.2781955,27.84857,-0.05,77.2641,0.09375,0.0,77.146126,0.0,-0.9302326,28.672407,77.16764,77.14454,0.0
"""CNR8561337""","""CID9752084""",-1.0126984,-1.1164384,0.83185923,-0.4236111,-1.2242991,0.0,0.0,-0.292517,-1.3533834,28.574734,-0.46666667,77.08732,-1.5104166,0.0,77.22837,0.0,0.4883721,28.203962,76.858475,77.35616,0.0
"""CNR9661001""","""CID4586546""",-0.60675776,-0.05479452,-1.6098262,-0.31944445,0.28037384,0.0,0.0,-0.27891156,-0.09774436,28.57774,1.4166666,77.24135,0.35416666,0.0,85.37415,0.0,-0.81395346,28.666765,77.22911,77.21148,0.0
"""CNR2967921""","""CID5630396""",1.9031432,-0.17123288,1.0673747,-0.104166664,-0.12149533,0.0,0.0,0.040816326,-0.47368422,28.651484,0.33333334,77.14454,-0.375,0.0,88.34913,0.0,-0.1627907,28.680502,77.298485,77.238174,0.0
"""CNR2884588""","""CID2742327""",2.2397768,-0.10273973,1.8401362,0.4375,0.23364486,0.0,0.0,-0.53741497,0.48872182,22.579662,-0.8,77.135445,0.47916666,0.0,77.30163,0.0,-0.1627907,28.679125,77.09597,88.34996,0.0
"""CNR4245490""","""CID6448740""",-1.7206192,0.3561644,-1.0033553,-0.2361111,0.55140185,0.0,0.0,0.21088435,-0.33082706,30.56532,-0.36666667,77.33814,-0.17708333,0.0,75.83322,0.0,-0.4651163,29.01947,76.96821,77.27633,0.0
"""CNR8412299""","""CID5715835""",-1.2453716,-0.10958904,0.6339661,0.2013889,-0.1588785,0.0,0.0,0.3265306,-0.13533835,28.452032,0.11666667,77.22989,-0.125,0.0,92.59606,0.0,0.023255814,28.567816,77.22558,77.007195,0.0
"""CNR2098843""","""CID9961315""",0.9080937,-0.51369864,0.39243108,-0.5416667,-0.635514,0.0,0.0,0.17687075,-1.3984963,28.557035,-0.11666667,77.93497,-1.4895834,0.0,77.51005,0.0,0.25581396,18.587704,73.73794,77.086876,0.0
"""CNR5403961""","""CID6793898""",0.025039341,0.39726028,0.0,0.7638889,0.24299066,0.0,0.0,0.7823129,0.63909775,28.66448,-0.38333333,77.09922,0.40625,0.0,77.36168,0.0,0.37209302,28.78792,77.34444,77.12701,0.0
"""CNR3229986""","""CID4429518""",0.58136106,0.7328767,0.70168614,-1.0625,1.682243,0.0,0.0,-0.8095238,0.7744361,28.52949,2.4,77.072655,1.90625,0.0,75.89075,0.0,-1.4186046,28.59701,77.03354,77.154465,0.0
"""CNR8559682""","""CID4252732""",-0.90873796,0.3561644,1.5376531,0.6805556,0.093457945,0.0,0.0,0.79591835,0.34586465,28.565979,-0.65,77.14844,0.072916664,0.0,77.077545,0.0,0.60465115,28.682434,77.03057,77.25081,0.0
"""CNR6579724""","""CID7096475""",-0.40873796,-0.2739726,-1.7151686,0.6736111,-0.2990654,0.0,0.0,0.3469388,0.22556391,21.511913,1.0166667,77.93497,0.052083332,0.0,77.22558,0.0,0.627907,28.520828,77.177734,70.463905,0.09531018
"""CNR1120499""","""CID6132302""",0.9130442,-1.369863,-0.3163725,-0.7916667,-1.411215,0.0,0.0,-0.6462585,-1.6917293,28.686014,0.6166667,77.213104,-1.75,0.0,77.2388,0.0,0.093023255,28.467205,77.077545,77.43225,0.0
"""CNR2885037""","""CID4365528""",2.3585887,-1.1095891,-0.008622338,0.027777778,-1.1495327,0.0,0.0,-0.5782313,-0.46616542,20.371132,-0.28333333,75.70859,-0.5,0.0,75.83322,0.0,0.11627907,28.67318,77.1215,74.87468,0.0
"""CNR2634196""","""CID2396654""",5.779381,-0.5958904,1.2231308,0.03472222,-0.5046729,0.0,0.0,-0.42857143,0.60902256,11.38931,0.46666667,77.31225,1.0520834,0.0,84.98918,0.0,-0.8604651,30.56532,77.27633,77.69183,0.0
"""CNR5143760""","""CID8842704""",0.013549859,0.30821916,-0.001031591,0.31944445,0.08411215,0.0,0.0,0.7346939,-0.16541353,12.54443,0.55,80.19941,-0.20833333,0.0,77.2048,0.0,0.30232558,28.63646,77.28681,77.93497,0.0
"""CNR9619867""","""CID9032039""",0.025039341,-0.2260274,0.0,-0.29166666,-0.39252338,0.0,0.0,0.45578232,-1.0451127,25.91427,1.0,88.348785,-1.0104166,0.0,77.22503,0.0,0.13953489,28.661482,77.13942,83.17844,0.0
"""CNR9286936""","""CID6472905""",-1.5770547,0.14383562,-1.3065908,0.45833334,-0.009345794,1.4350846,1.4350846,0.7210884,0.2556391,12.24375,0.0,78.39429,0.20833333,0.0,72.837776,0.0,0.093023255,28.574104,77.19546,79.84308,0.0
"""CNR8532888""","""CID8694680""",-0.859233,0.26712328,0.71523017,0.4513889,0.27102804,0.0,0.0,0.585034,0.5714286,28.65335,-0.2,77.09922,0.6354167,0.0,77.202965,0.0,-0.25581396,28.65335,77.18854,77.18854,0.0
"""CNR4629603""","""CID9978137""",0.013549859,-1.130137,-0.001031591,-0.8472222,-1.1495327,0.0,0.0,-0.60544217,-1.4661654,28.98153,-0.13333334,77.22911,-1.4791666,0.0,77.27576,0.0,-0.23255815,28.653786,77.31225,77.71799,0.0
"""CNR8639610""","""CID1301859""",2.7942324,0.15068494,0.6603017,-0.048611112,0.44859812,0.0,0.0,0.088435374,0.120300755,28.631254,1.0333333,77.31169,0.48958334,0.0,77.61725,0.0,-0.6744186,28.669952,77.09568,77.22258,0.0
"""CNR9603357""","""CID7183516""",0.0,0.37671232,0.001143475,0.027777778,0.60747665,0.0,0.0,0.1292517,0.07518797,21.118752,0.28333333,79.60039,0.30208334,0.0,75.76884,0.0,-0.4883721,28.462242,77.03112,79.10987,0.18232156
"""CNR3391522""","""CID6008694""",0.8882917,-0.9315069,1.0395342,-0.1736111,-0.91588783,0.0,0.0,-0.3605442,-0.71428573,25.743877,-0.083333336,77.25019,-0.7083333,0.0,78.06895,0.0,0.023255814,27.2332,78.25843,85.37415,0.0
"""CNR8850160""","""CID2248067""",0.29918283,0.25342464,0.8115432,-0.8333333,0.85046726,0.0,0.0,-1.1768707,0.015037594,28.569586,0.13333334,73.77313,0.5833333,0.0,80.91123,0.0,-1.1860465,27.25016,81.55894,77.18975,0.0
"""CNR1444507""","""CID7276635""",-2.1909163,-1.1438357,0.8499179,-0.6388889,-1.1121495,0.0,0.0,-0.53061223,-1.3007519,28.627531,0.35,77.15298,-1.28125,0.0,78.48685,0.0,-0.11627907,28.61262,77.23014,77.24021,0.0
"""CNR2012942""","""CID4314256""",-1.5523024,0.006849315,-1.4781483,0.49305555,-0.12149533,0.4054651,0.4054651,0.61904764,-0.09022556,28.659456,1.05,77.1215,-0.20833333,0.0,72.79208,0.0,0.60465115,22.727987,75.82408,77.23337,0.47000363
"""CNR5035037""","""CID2152827""",-0.013278072,-0.1780822,0.028481131,0.3888889,-0.25233644,0.74193734,0.74193734,0.52380955,-0.21052632,28.65335,1.1833333,77.2641,-0.28125,0.0,77.18921,0.0,0.5116279,28.615765,77.20531,77.18854,1.8082888
"""CNR2656692""","""CID3549247""",-0.7552726,-1.2260274,-0.2697209,-0.5833333,-1.3084112,0.0,0.0,-0.3809524,-1.3984963,28.36005,-0.083333336,78.3989,-1.46875,0.0,77.19546,0.0,0.13953489,28.52202,77.20925,76.94139,0.0
"""CNR5802428""","""CID7922268""",-2.0473518,0.3561644,0.5978487,0.083333336,0.6448598,0.0,0.0,0.1632653,0.35338345,28.56103,0.8833333,77.12283,0.71875,0.0,81.77472,0.0,-0.6744186,28.707901,77.12597,77.20419,0.0
"""CNR4150797""","""CID9770762""",0.013549859,0.47260275,-0.001031591,0.5902778,0.1588785,0.0,0.0,0.8503401,0.12781955,21.386179,-0.083333336,77.13364,-0.09375,0.0,78.45524,0.0,0.6511628,17.443329,78.38202,83.94715,0.6931472
"""CNR1586737""","""CID5170857""",-0.8344805,0.047945205,-0.3043334,-0.3888889,0.38317758,0.0,0.0,-0.292517,0.0,28.708155,-0.13333334,77.23724,0.375,0.0,82.31107,0.0,-0.88372093,16.278538,80.38091,77.18891,0.0
"""CNR4508500""","""CID5307802""",0.013549859,0.79452056,-0.001031591,-0.1388889,1.3457944,0.0,0.0,0.10204081,0.99248123,28.631254,2.05,77.09922,1.8229166,0.0,77.93497,0.0,-1.1627907,22.63243,77.75516,77.22258,0.0
"""CNR5738404""","""CID5441582""",-1.4681439,0.24657534,-0.67227924,-0.4027778,0.3084112,0.0,0.0,0.14285715,-0.38345864,28.64169,-0.78333336,80.03546,-0.19791667,0.0,77.51005,0.0,-0.627907,28.203962,76.858475,77.21135,0.0
"""CNR5873274""","""CID8499322""",-0.83943105,-0.9246575,-0.80546206,-0.29166666,-1.0560747,0.0,0.0,-0.12244898,-1.0676692,28.712133,-0.6666667,77.35616,-1.1875,0.0,88.348785,0.0,0.3488372,28.71511,77.116035,77.135445,0.0
"""CNR9782982""","""CID3365647""",0.0,0.93835616,0.001143475,-0.6319444,1.728972,0.0,0.0,-0.414966,1.0,28.619066,2.1166666,77.093506,1.9583334,0.0,77.59341,0.0,-1.3488373,28.646723,77.30163,77.36427,0.0
"""CNR5628228""","""CID7766925""",1.3041333,-0.9931507,0.8138005,-0.33333334,-1.0560747,0.0,0.0,-0.25170067,-1.0601504,28.685629,0.76666665,78.10894,-1.03125,0.0,77.12283,0.0,0.093023255,29.85327,77.12799,77.400276,0.0
"""CNR1064975""","""CID3107743""",0.013549859,-0.15068494,-0.001031591,-0.20833333,-0.009345794,0.0,0.0,-0.04761905,-0.2932331,28.429296,0.26666668,77.24021,-0.072916664,0.0,80.91123,0.0,-0.5116279,26.37442,79.66586,77.10534,0.0
"""CNR6681580""","""CID5559410""",0.003027254,0.5890411,-0.000467298,0.4722222,0.45794392,0.0,0.0,0.63265306,0.060150377,11.014403,1.5333333,75.22148,0.072916664,0.0,77.16764,0.0,0.25581396,28.661482,77.13942,76.932,0.09531018
"""CNR4725800""","""CID6031588""",-0.41368845,0.55479455,-1.2373657,0.6388889,0.37383178,0.0,0.0,0.82312924,0.33834586,22.559671,1.0166667,77.025925,0.25,0.0,72.841255,0.0,0.3488372,28.477173,77.06822,88.35259,0.0
"""CNR6379998""","""CID7207412""",0.025039341,-0.4041096,0.0,-0.22916667,-0.28037384,0.0,0.0,-0.2244898,-0.41353384,27.42397,-0.5,77.12725,-0.32291666,0.0,77.2875,0.0,-0.37209302,28.660906,77.227715,77.09922,0.0
"""CNR1737816""","""CID6845631""",-1.92854,-0.31506848,0.99288255,0.4027778,-0.009345794,0.0,0.0,-0.414966,-0.060150377,22.24338,1.45,77.20925,-0.041666668,0.0,72.841255,0.0,0.25581396,29.25728,78.3989,68.96886,0.0
"""CNR5393905""","""CID5696730""",3.6853213,0.6369863,-0.3622717,0.5833333,0.62616825,0.0,0.0,0.707483,0.69924814,28.666765,0.1,77.10687,0.71875,0.0,77.1195,0.0,-0.1627907,28.5003,77.20558,77.22911,0.0
"""CNR5229696""","""CID1509430""",-1.8443816,-1.3219178,-1.5865004,-0.6458333,-1.4859813,0.0,0.0,-0.44217688,-1.3007519,28.501589,-0.6333333,77.03112,-1.3645834,0.0,77.18559,0.0,-0.046511628,28.549183,77.25323,77.1973,0.0
"""CNR3810350""","""CID7343256""",-1.0671538,0.46575344,0.5346433,0.5486111,0.86915886,0.0,0.0,0.24489796,0.39849624,22.559118,0.45,77.31225,0.36458334,0.0,88.348785,0.0,0.069767445,28.680502,77.298485,72.96105,0.0
"""CNR6083302""","""CID4507577""",-1.2008172,-0.77397263,1.7257644,-0.20833333,-0.8785047,0.0,0.0,0.027210884,-0.7067669,28.539013,-0.18333334,77.23971,-0.6875,0.0,76.96821,0.0,-0.046511628,28.6167,77.24135,77.22837,0.0
"""CNR4797388""","""CID4727776""",-0.6216093,0.21917808,0.38340175,0.6666667,-0.009345794,0.26236427,0.26236427,0.75510204,0.2932331,25.743877,-0.2,77.229126,0.0625,0.0,75.89075,0.0,0.60465115,28.661482,77.13942,85.37415,0.0
"""CNR3238988""","""CID7044343""",0.13086599,-0.74657536,0.2803167,-0.2777778,-0.7943925,0.0,0.0,-0.108843535,-0.9097744,28.501589,-0.15,77.08732,-0.9270833,0.0,77.09242,0.0,0.093023255,28.631678,77.21962,77.1973,0.0
"""CNR9157890""","""CID6082909""",-0.01214276,-0.3561644,-0.016104063,-0.104166664,-0.34579438,0.0,0.0,-0.06802721,-0.69924814,29.01947,-0.21666667,77.007195,-0.7395833,0.0,77.19546,0.0,0.1627907,28.724056,77.17586,76.96821,0.0
"""CNR5725531""","""CID3223882""",-2.0424013,-0.020547945,-1.2110301,0.3888889,0.41121495,0.0,0.0,-0.5442177,0.2781955,25.02454,0.43333334,77.077545,0.34375,0.0,77.61725,0.0,-0.11627907,28.542301,77.25673,86.17708,0.0
"""CNR8962196""","""CID6941922""",0.0,-0.12328767,0.001143475,0.020833332,0.26168224,0.0,0.0,-0.46938777,0.015037594,25.142712,0.38333333,77.22503,0.22916667,0.0,77.09922,0.0,-0.4651163,28.52982,77.36168,78.39429,0.0
"""CNR2980025""","""CID2144958""",0.0,-0.9246575,0.001143475,-0.31944445,-0.8785047,0.0,0.0,-0.1632653,-1.0300752,28.602245,1.35,77.04708,-0.9375,0.0,77.23724,0.0,0.023255814,28.534342,77.21239,77.229126,0.0
"""CNR7849637""","""CID9323038""",1.6853215,-0.020547945,0.043296397,-0.5277778,0.24299066,0.0,0.0,-0.10204081,-0.41353384,28.669952,0.48333332,79.13572,-0.083333336,0.0,77.290405,0.0,-0.7906977,28.686014,77.43225,77.09568,0.0
"""CNR7087558""","""CID5986081""",-1.3641835,-0.8356164,0.8092859,-0.7430556,-0.92523366,0.0,0.0,-0.23129252,-1.2255639,28.548204,0.2,77.09922,-1.15625,0.0,73.87416,0.0,-0.37209302,28.70532,77.17827,77.2048,0.0
"""CNR9536120""","""CID9337094""",-0.19586667,-0.12328767,0.5963438,0.18055555,-0.19626169,0.0,0.0,0.3605442,-0.2932331,28.69422,-0.48333332,77.116035,-0.375,0.0,77.51005,0.0,0.23255815,29.85327,77.12799,77.20943,0.0
"""CNR4277623""","""CID1500304""",0.0,-0.05479452,0.001143475,0.6527778,-0.056074765,0.0,0.0,0.5986394,0.21052632,23.052382,0.8,74.86248,0.041666668,0.0,77.09597,0.0,0.60465115,28.511787,77.184494,72.53363,0.8329091
"""CNR2815198""","""CID6972363""",0.003027254,-0.19178082,-0.000467298,0.0625,-0.10280374,0.0,0.0,0.15646258,-0.22556391,28.724056,0.38333333,77.27208,-0.125,0.0,77.12283,0.0,-0.1627907,22.95078,79.184,77.17586,0.0
"""CNR2187627""","""CID6503087""",0.003027254,-0.8082192,-0.000467298,-0.39583334,-0.86915886,0.0,0.0,-0.23809524,-0.924812,28.646723,-0.68333334,77.20594,-0.9479167,0.0,72.53363,0.0,-0.069767445,19.043203,73.02278,77.30163,0.0
"""CNR2755991""","""CID1232767""",-0.45824292,-0.13013698,0.22087352,0.104166664,-0.2990654,0.0,0.0,0.47619048,0.33834586,28.555119,1.35,77.567856,0.71875,0.0,73.80217,0.0,-0.6511628,12.54443,77.93497,77.1706,0.0
"""CNR4762392""","""CID6085497""",0.025039341,0.7123288,0.0,0.4652778,1.046729,0.0,0.0,0.17006803,0.6766917,12.99032,1.65,81.80438,0.8125,0.0,77.22911,0.0,-0.37209302,17.989668,79.59649,80.26611,0.0
"""CNR4873484""","""CID1752562""",-1.408738,0.15068494,1.6294514,0.5972222,-0.037383176,0.0,0.0,0.71428573,0.13533835,28.572424,0.36666667,77.227715,-0.041666668,0.0,77.19546,0.0,0.60465115,28.48333,77.3,77.2586,0.0
"""CNR1694570""","""CID5529862""",-1.2453716,0.67808217,1.7686538,-0.47916666,1.4859813,0.0,0.0,-0.5102041,0.7293233,28.4705,1.2333333,77.34444,1.5520834,0.0,77.21992,0.0,-1.2325581,28.48434,77.10687,77.0375,0.0
"""CNR8052680""","""CID2962439""",0.0,0.1849315,0.001143475,0.44444445,0.3271028,0.0,0.0,0.14965986,0.09774436,17.74276,1.4333333,77.03057,0.13541667,0.0,77.08953,0.0,0.13953489,12.54443,77.93497,83.32879,0.0
"""CNR8255933""","""CID7303419""",-1.9334904,0.5410959,0.76940626,0.6666667,0.5140187,0.0,0.0,0.6802721,0.36090225,22.97448,0.25,77.227715,0.1875,0.0,77.19546,0.0,0.4651163,33.07787,75.70859,88.53007,0.0
"""CNR3280084""","""CID6484080""",2.0863116,-0.94520545,0.26602024,-0.11111111,-1.0841122,0.0,0.0,-0.06122449,-1.0225564,25.49781,-0.46666667,82.2556,-1.2083334,0.0,77.86776,0.0,0.7209302,28.661482,77.13942,82.15916,0.0
