hour,temperature_2m_pickup,relative_humidity_2m_pickup,dew_point_2m_pickup,precipitation_pickup,snowfall_pickup,wind_speed_10m_pickup,AvgVTAT_missing_flag,DriverRatings_missing_flag,Avg VTAT_fill,Avg CTAT_fill,Booking Value_fill,Ride Distance_fill,Driver Ratings_fill,Customer Rating_fill,Vehicle Type_Bike,Vehicle Type_Go Mini,Vehicle Type_Go Sedan,Vehicle Type_Premier Sedan,Vehicle Type_Uber XL,Vehicle Type_eBike,Vehicle Type
7,31.1,71.0,25.2,0.1,0.0,23.3,0,1,5.4,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
19,22.7,92.0,21.3,0.0,0.0,7.7,0,0,14.8,28.1,427.0,15.65,4.7,4.3,True,False,False,False,False,False,Bike
19,23.1,89.0,21.2,0.0,0.0,7.7,0,1,7.5,17.9,369.0,7.33,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
0,25.1,96.0,24.4,0.5,0.0,7.0,0,0,13.4,40.1,689.0,20.91,4.6,5.0,False,False,False,False,True,False,Uber XL
19,25.5,93.0,24.2,0.0,0.0,5.0,0,0,9.4,18.1,357.0,7.93,4.3,4.6,False,False,False,True,False,False,Premier Sedan
10,45.6,7.0,2.7,0.0,0.0,22.1,0,0,9.1,26.2,81.0,36.4,4.1,4.6,True,False,False,False,False,False,Bike
18,26.3,76.0,21.8,0.0,0.0,5.8,0,1,19.9,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
19,28.1,23.0,4.9,0.0,0.0,8.9,0,0,3.4,43.0,1511.0,37.97,3.3,4.9,True,False,False,False,False,False,Bike
8,20.5,50.0,9.7,0.0,0.0,3.1,0,0,12.1,27.5,529.0,38.26,4.0,4.6,False,False,False,False,False,False,Auto
15,25.9,94.0,24.9,0.0,0.0,6.3,0,0,9.4,25.9,169.0,48.98,3.7,4.1,False,False,True,False,False,False,Go Sedan
10,27.7,61.0,19.6,0.0,0.0,17.4,0,0,14.8,22.5,913.0,15.03,4.5,4.9,False,False,True,False,False,False,Go Sedan
14,31.1,15.0,1.1,0.0,0.0,13.7,0,0,2.3,39.3,269.0,12.0,4.5,4.2,False,False,False,False,False,False,Auto
19,17.4,60.0,9.6,0.0,0.0,6.7,0,0,2.0,29.7,792.0,38.88,3.7,4.9,False,False,False,False,False,True,eBike
7,19.5,57.0,10.7,0.0,0.0,4.6,0,0,2.4,30.6,119.0,26.57,3.9,4.8,False,False,True,False,False,False,Go Sedan
21,9.1,55.0,0.5,0.0,0.0,7.0,0,0,4.7,36.0,962.0,6.05,4.1,5.0,False,True,False,False,False,False,Go Mini
9,41.8,12.0,7.0,0.0,0.0,19.0,0,1,11.8,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
11,20.4,50.0,9.6,0.0,0.0,7.1,0,0,6.0,16.9,276.0,41.55,4.2,3.6,False,False,True,False,False,False,Go Sedan
17,34.7,15.0,4.5,0.0,0.0,12.8,0,0,14.5,29.5,565.0,39.25,4.9,4.5,False,True,False,False,False,False,Go Mini
21,33.0,34.0,14.9,0.0,0.0,17.4,0,1,12.8,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
16,23.9,56.0,14.7,0.0,0.0,11.4,0,0,10.7,35.1,412.0,19.1,4.2,3.4,False,False,True,False,False,False,Go Sedan
9,40.2,31.0,20.1,0.0,0.0,9.7,0,0,7.6,17.8,152.0,19.54,3.4,4.8,False,True,False,False,False,False,Go Mini
20,13.4,81.0,10.2,0.0,0.0,6.1,0,1,8.9,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
20,20.6,93.0,19.5,0.0,0.0,12.5,0,1,18.1,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
22,11.9,45.0,0.2,0.0,0.0,5.6,0,0,12.8,42.8,130.0,31.9,4.3,4.1,False,False,False,False,False,False,Auto
18,26.9,95.0,26.0,0.0,0.0,4.8,0,1,7.5,21.4,225.0,8.57,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
10,19.8,32.0,2.6,0.0,0.0,14.2,0,0,13.0,39.1,160.0,11.36,4.3,3.9,False,False,False,False,False,False,Auto
23,9.8,51.0,0.2,0.0,0.0,8.0,0,1,5.0,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
5,29.2,59.0,20.5,0.0,0.0,10.7,0,0,12.1,30.0,127.0,35.42,3.6,4.2,True,False,False,False,False,False,Bike
12,21.0,49.0,9.9,0.0,0.0,8.0,0,0,7.8,32.3,257.0,8.07,5.0,5.0,True,False,False,False,False,False,Bike
14,21.4,43.0,8.4,0.0,0.0,8.2,1,1,8.443825503355704,29.210539523212045,509.4071936428273,24.646159765788376,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
20,21.1,47.0,9.4,0.0,0.0,6.0,0,0,10.8,42.4,329.0,49.8,4.3,4.8,False,False,True,False,False,False,Go Sedan
4,32.0,77.0,27.6,0.0,0.0,12.5,0,0,14.2,23.1,370.0,2.48,4.6,4.6,False,False,False,False,False,False,Auto
5,40.7,16.0,10.2,0.0,0.0,10.0,1,1,8.47023488071019,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
14,28.1,82.0,24.7,0.0,0.0,4.3,0,1,9.9,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
7,32.6,57.0,23.0,0.0,0.0,15.1,0,0,12.3,34.2,443.0,6.57,4.3,3.8,False,True,False,False,False,False,Go Mini
18,34.3,12.0,0.8,0.0,0.0,9.2,0,0,11.0,21.1,989.0,37.9,4.4,3.7,False,False,False,True,False,False,Premier Sedan
14,25.5,93.0,24.3,0.0,0.0,4.1,0,0,14.6,22.9,920.0,41.21,4.2,4.9,False,False,True,False,False,False,Go Sedan
4,12.6,73.0,7.8,0.0,0.0,20.2,0,0,12.2,23.9,617.0,27.09,4.3,4.1,False,False,True,False,False,False,Go Sedan
10,17.5,58.0,9.0,0.0,0.0,3.4,0,1,7.4,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
22,26.2,96.0,25.6,0.1,0.0,7.9,0,0,7.4,25.0,584.0,24.81,4.9,3.7,False,False,True,False,False,False,Go Sedan
9,33.3,60.0,24.4,0.0,0.0,6.9,0,0,2.6,37.3,95.0,49.22,4.9,4.3,False,True,False,False,False,False,Go Mini
19,14.2,61.0,6.7,0.0,0.0,8.1,0,1,3.7,29.210539523212045,509.4071936428273,24.646159765788376,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
20,26.1,90.0,24.4,0.0,0.0,14.7,0,0,10.6,37.6,831.0,8.17,4.3,3.9,False,False,False,True,False,False,Premier Sedan
18,28.2,83.0,25.0,0.0,0.0,14.3,0,0,11.3,40.6,337.0,44.01,3.2,4.2,False,False,True,False,False,False,Go Sedan
18,23.3,54.0,13.3,0.0,0.0,6.6,0,1,2.2,27.3,380.0,3.09,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
18,26.6,95.0,25.7,5.2,0.0,4.7,0,0,10.2,31.0,477.0,26.26,4.2,4.3,True,False,False,False,False,False,Bike
15,15.0,58.0,6.9,0.0,0.0,3.2,1,1,8.506528015659407,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
20,25.7,26.0,4.9,0.0,0.0,13.3,0,0,4.6,30.5,321.0,7.0,4.5,4.1,False,True,False,False,False,False,Go Mini
19,30.8,60.0,22.2,0.0,0.0,7.9,0,0,11.7,20.7,479.0,35.53,4.7,5.0,True,False,False,False,False,False,Bike
7,32.8,67.0,25.9,0.0,0.0,14.1,0,0,3.0,25.3,553.0,6.58,4.3,3.9,False,True,False,False,False,False,Go Mini
18,26.9,85.0,24.1,0.1,0.0,8.0,0,1,6.8,22.7,318.0,7.26,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
22,25.8,98.0,25.4,0.0,0.0,6.4,0,0,2.7,23.6,149.0,40.32,4.5,4.6,False,False,False,False,False,False,Auto
18,27.1,89.0,25.2,0.0,0.0,9.1,0,1,11.2,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
16,17.6,45.0,5.4,0.0,0.0,8.0,0,0,2.5,35.3,974.0,8.34,4.4,4.9,False,True,False,False,False,False,Go Mini
20,20.2,68.0,14.0,0.0,0.0,1.5,0,0,11.8,22.5,336.0,36.34,4.7,5.0,True,False,False,False,False,False,Bike
20,14.6,53.0,5.1,0.0,0.0,8.2,0,1,5.9,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
11,16.9,64.0,10.0,0.0,0.0,4.3,1,1,8.47023488071019,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
21,14.7,60.0,7.0,0.0,0.0,8.8,0,0,6.1,23.9,475.0,11.07,4.5,4.1,False,True,False,False,False,False,Go Mini
5,32.8,72.0,27.0,0.0,0.0,4.1,0,0,3.8,23.5,135.0,18.26,4.3,4.6,False,False,False,False,False,False,Auto
14,26.8,77.0,22.4,0.0,0.0,13.5,0,0,14.4,35.8,273.0,44.76,4.7,4.1,False,False,False,True,False,False,Premier Sedan
19,28.9,88.0,26.7,0.0,0.0,9.1,0,1,6.1,24.3,949.0,6.71,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
13,26.7,86.0,24.3,0.4,0.0,1.3,0,1,6.2,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
17,25.8,54.0,15.8,0.0,0.0,7.4,0,0,3.4,41.8,474.0,41.04,3.9,4.2,False,False,True,False,False,False,Go Sedan
21,24.2,89.0,22.2,0.0,0.0,4.4,0,0,10.9,31.2,323.0,42.59,4.8,5.0,False,True,False,False,False,False,Go Mini
12,28.7,29.0,9.1,0.0,0.0,7.6,0,0,3.0,41.0,613.0,43.53,3.3,4.6,False,True,False,False,False,False,Go Mini
14,13.7,80.0,10.3,0.0,0.0,5.8,0,1,10.4,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
10,36.5,23.0,12.1,0.0,0.0,15.0,0,0,3.4,36.0,369.0,45.06,3.7,4.9,False,False,False,False,False,False,Auto
7,26.9,83.0,23.7,0.0,0.0,9.9,0,0,4.3,31.5,403.0,39.69,4.6,3.8,False,True,False,False,False,False,Go Mini
13,17.6,41.0,4.3,0.0,0.0,8.2,0,0,8.6,41.3,596.0,36.14,4.7,4.8,True,False,False,False,False,False,Bike
12,32.6,54.0,22.1,1.3,0.0,16.4,0,0,10.4,31.2,1151.0,3.17,3.7,4.7,False,False,True,False,False,False,Go Sedan
18,26.7,91.0,25.2,0.0,0.0,3.0,0,0,6.5,16.7,264.0,46.01,4.2,5.0,True,False,False,False,False,False,Bike
19,23.0,98.0,22.6,0.0,0.0,22.5,0,1,7.2,12.2,236.0,1.44,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
16,26.9,86.0,24.3,0.0,0.0,8.9,0,0,5.9,36.9,699.0,12.12,4.4,4.3,False,False,True,False,False,False,Go Sedan
5,9.1,96.0,8.5,0.0,0.0,12.5,1,1,8.506528015659407,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
18,25.8,83.0,22.7,0.0,0.0,10.6,0,0,6.9,35.1,115.0,30.16,4.3,4.2,True,False,False,False,False,False,Bike
9,40.0,30.0,19.1,0.0,0.0,11.7,0,0,11.3,28.5,994.0,26.84,4.7,4.1,False,False,False,False,False,False,Auto
12,37.1,40.0,21.2,0.0,0.0,7.9,1,1,8.506528015659407,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
13,28.2,78.0,24.0,0.1,0.0,11.2,0,0,4.4,41.7,199.0,36.88,4.9,4.9,True,False,False,False,False,False,Bike
17,23.6,43.0,10.2,0.0,0.0,12.7,0,0,14.4,25.7,291.0,23.87,4.6,4.6,True,False,False,False,False,False,Bike
18,25.5,96.0,24.8,1.8,0.0,3.2,0,0,12.8,41.5,289.0,22.98,4.9,4.4,False,False,False,False,False,False,Auto
12,26.9,61.0,18.8,0.0,0.0,6.0,1,1,8.443825503355704,29.210539523212045,509.4071936428273,24.646159765788376,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
15,30.3,77.0,25.9,0.0,0.0,14.9,0,0,7.9,17.0,103.0,3.88,3.6,4.8,False,False,False,False,False,True,eBike
21,9.6,93.0,8.6,0.0,0.0,7.0,0,0,6.2,42.3,235.0,43.15,4.6,4.8,False,False,True,False,False,False,Go Sedan
18,21.9,67.0,15.5,0.0,0.0,7.5,0,0,7.7,44.4,811.0,41.36,5.0,4.8,False,False,False,False,False,False,Auto
15,30.5,76.0,25.9,0.0,0.0,9.2,0,0,4.2,40.5,604.0,40.76,4.3,4.8,False,False,False,True,False,False,Premier Sedan
9,25.7,40.0,11.1,0.0,0.0,11.3,0,0,14.5,23.8,266.0,2.55,4.1,4.6,False,False,False,True,False,False,Premier Sedan
9,29.8,75.0,25.0,0.0,0.0,16.1,0,1,5.0,21.9,364.0,19.01,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
19,26.2,96.0,25.5,3.0,0.0,7.8,0,0,8.6,40.6,222.0,12.42,4.3,3.4,False,False,False,True,False,False,Premier Sedan
12,27.2,84.0,24.2,0.0,0.0,6.5,0,0,6.6,41.5,368.0,45.64,4.8,4.6,False,False,False,True,False,False,Premier Sedan
15,14.0,68.0,8.3,0.0,0.0,8.9,0,0,2.9,43.4,180.0,37.56,4.6,3.3,True,False,False,False,False,False,Bike
17,24.8,31.0,6.5,0.0,0.0,16.7,0,0,9.4,32.4,1149.0,19.16,4.2,4.5,False,False,False,False,False,False,Auto
18,26.3,85.0,23.5,0.0,0.0,7.6,0,1,7.6,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
20,24.2,90.0,22.5,0.9,0.0,22.6,0,0,12.1,24.8,509.0,25.0,3.8,3.7,False,False,False,False,False,False,Auto
18,25.6,96.0,24.9,0.4,0.0,5.4,0,0,8.2,30.4,539.0,40.42,4.3,4.9,False,False,False,False,False,False,Auto
22,20.4,83.0,17.5,0.0,0.0,4.9,0,0,13.6,28.3,753.0,25.5,4.3,4.4,False,False,True,False,False,False,Go Sedan
18,26.8,81.0,23.3,0.0,0.0,4.1,0,1,9.1,16.6,464.0,14.64,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
16,26.1,94.0,25.1,5.2,0.0,8.0,0,0,2.5,39.0,719.0,6.82,4.4,4.2,False,False,True,False,False,False,Go Sedan
11,28.4,59.0,19.8,0.0,0.0,10.9,0,0,4.0,38.4,477.0,39.38,4.3,4.6,False,True,False,False,False,False,Go Mini
6,18.6,47.0,7.0,0.0,0.0,3.9,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
16,12.6,92.0,11.3,0.0,0.0,8.3,0,0,10.6,27.8,437.0,43.98,4.3,4.2,False,False,False,True,False,False,Premier Sedan
19,32.1,23.0,8.6,0.0,0.0,7.5,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
7,20.7,54.0,11.1,0.0,0.0,0.5,0,1,6.1,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
1,34.0,31.0,14.3,0.0,0.0,21.7,0,0,4.8,36.4,346.0,15.83,4.3,4.6,False,False,True,False,False,False,Go Sedan
19,23.1,91.0,21.5,0.2,0.0,15.4,0,0,3.6,27.8,174.0,20.65,4.5,4.2,False,False,True,False,False,False,Go Sedan
9,31.3,70.0,25.2,0.2,0.0,2.7,0,1,18.4,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
11,38.4,35.0,20.1,0.0,0.0,10.4,0,1,8.2,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
5,40.4,13.0,6.6,0.0,0.0,6.1,0,1,6.8,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
13,22.3,53.0,12.1,0.0,0.0,9.2,0,0,14.5,31.1,157.0,11.46,4.4,4.7,False,False,False,True,False,False,Premier Sedan
19,23.7,77.0,19.4,0.0,0.0,3.1,0,0,4.4,16.8,363.0,37.01,4.1,3.2,True,False,False,False,False,False,Bike
11,32.3,41.0,17.3,0.0,0.0,24.5,0,0,13.9,19.5,617.0,8.52,4.3,4.8,False,False,True,False,False,False,Go Sedan
21,16.1,70.0,10.6,0.0,0.0,9.7,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
16,23.5,83.0,20.5,0.0,0.0,0.5,0,1,9.2,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
10,31.7,42.0,17.2,0.0,0.0,4.8,0,0,7.5,16.3,361.0,11.22,4.3,4.9,False,False,False,False,False,False,Auto
13,31.4,75.0,26.5,0.0,0.0,15.8,0,0,7.1,21.3,463.0,16.24,5.0,4.9,False,True,False,False,False,False,Go Mini
10,36.4,13.0,3.5,0.0,0.0,18.9,0,1,5.3,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
11,29.9,80.0,26.0,0.5,0.0,9.2,0,0,9.3,23.3,162.0,21.42,3.8,4.3,False,False,False,False,False,False,Auto
18,22.6,78.0,18.5,0.0,0.0,3.2,0,0,4.4,33.4,901.0,12.47,3.9,4.4,False,False,False,False,False,False,Auto
8,32.0,60.0,23.4,0.0,0.0,6.9,0,1,8.5,29.3,1186.0,15.08,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
9,25.6,33.0,8.2,0.0,0.0,7.2,0,0,6.3,17.3,208.0,35.05,3.9,3.4,False,False,True,False,False,False,Go Sedan
8,27.5,62.0,19.6,0.1,0.0,11.0,0,0,10.0,20.6,454.0,24.86,4.1,4.9,False,False,False,False,False,False,Auto
13,34.2,62.0,25.8,0.0,0.0,13.0,0,0,13.5,21.2,168.0,20.88,4.4,4.7,False,True,False,False,False,False,Go Mini
19,28.3,86.0,25.7,0.0,0.0,6.5,0,0,2.5,22.5,176.0,39.55,4.3,4.6,False,False,False,False,False,True,eBike
16,14.4,76.0,10.2,0.0,0.0,12.0,0,0,7.6,15.3,838.0,9.12,4.3,4.2,False,True,False,False,False,False,Go Mini
19,22.7,83.0,19.7,0.0,0.0,6.4,0,0,2.6,34.8,172.0,27.95,4.2,4.3,False,False,False,False,False,False,Auto
23,27.8,25.0,6.2,0.0,0.0,7.7,0,1,3.4,29.14832349978414,503.25600805871346,24.991942725572027,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
7,32.9,61.0,24.3,0.0,0.0,0.5,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
22,24.6,79.0,20.7,0.0,0.0,22.1,0,0,7.8,22.3,297.0,6.04,4.5,4.3,True,False,False,False,False,False,Bike
21,27.4,27.0,6.8,0.0,0.0,9.7,0,0,6.7,34.0,1135.0,41.01,3.1,4.2,False,False,True,False,False,False,Go Sedan
1,22.3,63.0,14.9,0.0,0.0,9.9,0,1,4.4,20.2,798.0,7.68,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
2,29.4,44.0,15.8,0.0,0.0,17.5,0,0,10.7,18.1,177.0,29.75,4.4,4.7,False,False,True,False,False,False,Go Sedan
23,31.6,27.0,10.5,0.0,0.0,12.8,0,0,4.0,38.4,390.0,34.69,4.2,4.0,False,False,False,False,False,True,eBike
6,15.2,69.0,9.6,0.0,0.0,1.8,0,1,7.5,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
11,24.2,46.0,11.7,0.0,0.0,8.7,0,0,12.7,44.4,843.0,6.65,4.8,4.6,False,True,False,False,False,False,Go Mini
7,17.4,50.0,6.9,0.0,0.0,3.0,0,0,8.3,39.4,707.0,15.54,4.7,4.6,False,False,False,True,False,False,Premier Sedan
9,36.6,26.0,14.1,0.0,0.0,18.4,0,0,10.8,38.6,310.0,2.68,4.5,4.3,False,True,False,False,False,False,Go Mini
13,17.0,88.0,14.9,0.0,0.0,6.6,0,0,8.8,38.3,592.0,39.59,4.5,4.4,True,False,False,False,False,False,Bike
8,31.9,27.0,10.9,0.0,0.0,17.7,0,0,9.3,15.6,374.0,48.7,4.2,4.4,False,False,True,False,False,False,Go Sedan
20,23.2,78.0,19.2,0.0,0.0,1.0,0,0,14.7,21.1,550.0,47.85,3.9,4.4,True,False,False,False,False,False,Bike
18,27.4,90.0,25.6,0.0,0.0,8.2,0,1,5.8,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
20,13.2,97.0,12.8,0.0,0.0,9.0,0,0,3.2,42.7,366.0,30.52,3.7,4.2,False,False,False,False,True,False,Uber XL
20,26.6,94.0,25.5,0.0,0.0,11.1,0,1,10.9,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
10,33.6,53.0,22.8,0.0,0.0,12.3,0,1,3.6,27.0,932.0,13.38,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
7,25.6,50.0,14.4,0.0,0.0,12.3,0,0,9.9,32.3,464.0,41.75,4.9,3.8,True,False,False,False,False,False,Bike
11,30.8,44.0,17.3,0.0,0.0,10.7,0,1,4.0,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
15,24.0,96.0,23.3,0.4,0.0,6.9,0,0,2.3,42.8,237.0,20.25,3.3,4.2,False,False,True,False,False,False,Go Sedan
11,33.3,58.0,23.9,0.0,0.0,3.5,0,0,14.0,26.7,426.0,42.8,4.1,4.8,False,False,False,True,False,False,Premier Sedan
18,24.6,96.0,24.0,3.5,0.0,5.2,0,0,2.9,27.1,423.0,24.13,4.9,5.0,False,False,False,False,False,False,Auto
4,37.9,18.0,9.3,0.0,0.0,11.0,0,1,9.9,29.23264476803251,503.83101930240434,24.48038266169997,4.238222222222222,4.404481481481481,False,False,False,False,True,False,Uber XL
16,25.3,95.0,24.5,0.0,0.0,7.9,0,0,11.2,22.6,1370.0,14.95,4.2,3.8,False,True,False,False,False,False,Go Mini
9,31.2,68.0,24.7,0.8,0.0,15.4,0,0,12.2,16.8,446.0,42.38,4.4,4.7,False,False,False,False,False,False,Auto
21,25.4,33.0,8.0,0.0,0.0,11.6,0,1,7.6,29.14832349978414,503.25600805871346,24.991942725572027,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
15,26.8,72.0,21.4,0.0,0.0,10.8,0,0,14.2,38.5,1198.0,38.31,4.2,3.3,False,False,False,False,False,False,Auto
18,8.0,82.0,5.1,0.0,0.0,6.8,0,0,10.2,30.3,54.0,42.24,3.2,4.8,False,False,True,False,False,False,Go Sedan
16,25.6,85.0,22.8,0.0,0.0,6.8,0,0,9.8,30.9,1025.0,28.12,3.2,4.3,False,False,False,True,False,False,Premier Sedan
22,13.2,71.0,8.1,0.4,0.0,7.4,0,0,4.0,18.0,153.0,39.76,4.2,5.0,False,True,False,False,False,False,Go Mini
10,15.7,65.0,9.0,0.0,0.0,13.1,0,0,7.8,20.0,499.0,29.22,4.2,4.7,False,False,True,False,False,False,Go Sedan
7,32.6,67.0,25.8,0.6,0.0,12.8,0,1,15.3,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
18,18.3,58.0,10.0,0.0,0.0,4.1,0,0,10.3,38.5,512.0,38.19,4.9,4.9,False,True,False,False,False,False,Go Mini
9,30.1,75.0,25.1,0.3,0.0,13.4,0,0,2.1,42.2,292.0,28.24,4.9,5.0,False,False,True,False,False,False,Go Sedan
15,22.4,46.0,10.2,0.0,0.0,9.7,0,0,11.7,22.9,216.0,18.71,3.9,4.8,False,False,False,False,False,False,Auto
18,24.1,72.0,18.8,0.0,0.0,10.8,0,0,14.5,39.9,252.0,24.87,4.6,4.8,False,False,False,False,False,False,Auto
8,40.7,14.0,7.8,0.0,0.0,10.1,0,0,3.2,21.5,746.0,11.11,4.4,4.5,True,False,False,False,False,False,Bike
8,28.5,85.0,25.7,0.3,0.0,13.0,0,0,3.7,25.2,303.0,15.66,4.4,4.3,False,False,False,False,False,False,Auto
8,32.6,38.0,16.6,0.0,0.0,18.1,0,0,4.2,19.0,690.0,17.93,4.1,4.6,False,False,True,False,False,False,Go Sedan
10,34.1,28.0,13.1,0.0,0.0,7.9,0,1,6.6,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
11,27.5,34.0,10.3,0.0,0.0,10.3,0,0,11.6,31.7,323.0,4.92,4.3,4.3,False,True,False,False,False,False,Go Mini
22,24.9,50.0,13.8,0.0,0.0,9.5,0,0,3.7,30.6,83.0,21.77,4.5,4.9,True,False,False,False,False,False,Bike
18,9.1,96.0,8.5,0.0,0.0,8.0,0,0,14.8,26.9,792.0,33.36,4.2,4.4,False,False,False,True,False,False,Premier Sedan
9,28.4,79.0,24.5,2.7,0.0,12.3,0,1,6.3,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
15,30.1,80.0,26.3,0.0,0.0,11.3,0,1,8.5,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
10,34.6,30.0,14.7,0.0,0.0,12.4,0,0,8.4,25.0,146.0,40.49,4.9,3.1,False,False,False,False,False,False,Auto
16,27.1,89.0,25.1,0.2,0.0,7.1,0,0,12.1,41.6,500.0,10.65,3.7,5.0,False,False,True,False,False,False,Go Sedan
21,14.6,67.0,8.4,0.0,0.0,14.2,0,0,12.5,27.6,482.0,19.25,4.7,4.2,True,False,False,False,False,False,Bike
5,40.3,22.0,14.6,0.0,0.0,24.5,0,1,15.9,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
17,26.3,96.0,25.6,6.7,0.0,10.8,0,0,7.2,20.7,379.0,12.94,4.6,4.9,False,False,False,False,False,False,Auto
21,24.1,97.0,23.6,0.0,0.0,9.1,1,1,8.443825503355704,29.210539523212045,509.4071936428273,24.646159765788376,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
11,17.0,45.0,5.1,0.0,0.0,20.4,1,1,8.582085095794975,29.23264476803251,503.83101930240434,24.48038266169997,4.238222222222222,4.404481481481481,False,False,False,False,True,False,Uber XL
