cluster,silhouette,Booking ID,Customer ID
4,0.54311943,"""CNR9177811""","""CID4810384"""
4,0.5157557,"""CNR2314472""","""CID1963647"""
2,0.082826585,"""CNR5699434""","""CID4889429"""
4,0.045087628,"""CNR4790066""","""CID8238908"""
0,0.22777097,"""CNR6141895""","""CID6619613"""
1,0.31491524,"""CNR2255110""","""CID6124418"""
2,0.1497887,"""CNR8609637""","""CID9853490"""
0,0.56704307,"""CNR7886678""","""CID9940642"""
4,0.53016084,"""CNR3832171""","""CID3262023"""
4,0.010634946,"""CNR7331538""","""CID3275860"""
4,0.4671854,"""CNR6529538""","""CID2846932"""
2,0.07289711,"""CNR3052192""","""CID3294810"""
3,0.5091128,"""CNR4281997""","""CID5001286"""
3,0.31784534,"""CNR5795204""","""CID7072707"""
0,0.5552767,"""CNR1883140""","""CID7818230"""
4,0.4258435,"""CNR1570316""","""CID1648742"""
3,0.5404704,"""CNR7490363""","""CID2662728"""
0,0.2242132,"""CNR3795861""","""CID8678599"""
3,0.4993203,"""CNR7356632""","""CID4905024"""
3,0.43457496,"""CNR2244107""","""CID4838497"""
1,0.4018567,"""CNR5123138""","""CID7236269"""
3,0.3982463,"""CNR7350896""","""CID3631595"""
0,0.11216144,"""CNR3507159""","""CID1979339"""
1,0.41721195,"""CNR1827932""","""CID7394279"""
4,0.41500622,"""CNR3466923""","""CID9701238"""
0,0.5561696,"""CNR1872706""","""CID6007681"""
1,0.5189707,"""CNR8847655""","""CID4888211"""
4,0.20981488,"""CNR8304441""","""CID2277149"""
4,0.5254819,"""CNR2320087""","""CID7740433"""
3,0.47669488,"""CNR5938423""","""CID4831199"""
0,0.17866926,"""CNR8123533""","""CID7342167"""
3,0.38395712,"""CNR1046703""","""CID4605316"""
3,0.54969776,"""CNR7414171""","""CID6927549"""
3,0.4923975,"""CNR1909109""","""CID7595286"""
4,0.5320426,"""CNR2700658""","""CID9677615"""
1,0.45843357,"""CNR5533012""","""CID3291405"""
1,0.30609268,"""CNR1417883""","""CID6760992"""
3,0.416926,"""CNR6294261""","""CID2010563"""
3,0.34790143,"""CNR6077272""","""CID8278814"""
4,0.5597885,"""CNR1395546""","""CID9292857"""
4,0.50253606,"""CNR6258204""","""CID9546000"""
2,0.35777116,"""CNR5997800""","""CID9986658"""
3,0.5421036,"""CNR5715387""","""CID2913738"""
0,0.1427352,"""CNR9315653""","""CID5208228"""
0,0.48949856,"""CNR3366193""","""CID3928023"""
0,0.54988146,"""CNR1008586""","""CID1608645"""
0,0.5271076,"""CNR3612206""","""CID7554203"""
3,0.48929715,"""CNR1879276""","""CID1810395"""
0,0.53267014,"""CNR5709447""","""CID3568423"""
2,0.4156536,"""CNR2883483""","""CID3340524"""
1,0.35349038,"""CNR9202766""","""CID5190873"""
2,0.23156595,"""CNR4139456""","""CID1487137"""
2,0.26823184,"""CNR5766114""","""CID2000987"""
4,0.52383524,"""CNR6619485""","""CID4958147"""
4,0.2491906,"""CNR1407822""","""CID8921218"""
1,0.058971364,"""CNR9496110""","""CID7620824"""
3,0.46912444,"""CNR3054846""","""CID7970332"""
1,0.56669605,"""CNR8407704""","""CID3724503"""
4,-0.026198128,"""CNR6306076""","""CID2945476"""
2,0.0943744,"""CNR2658977""","""CID3681605"""
4,0.23542184,"""CNR9246587""","""CID9630960"""
1,0.3849736,"""CNR8856316""","""CID8244373"""
4,0.48692456,"""CNR2458276""","""CID8044427"""
0,0.5509898,"""CNR5019818""","""CID9969819"""
3,0.29003137,"""CNR6079289""","""CID6724856"""
1,0.3567016,"""CNR8025542""","""CID9182789"""
3,0.5284078,"""CNR4503090""","""CID4464229"""
0,0.012753406,"""CNR7110021""","""CID3046194"""
3,0.53497404,"""CNR1708380""","""CID2276169"""
3,0.56694794,"""CNR4950277""","""CID3635497"""
4,0.44766873,"""CNR8762813""","""CID4087031"""
4,0.06353291,"""CNR1793097""","""CID1780537"""
2,0.30845603,"""CNR9689415""","""CID6972251"""
2,0.3637059,"""CNR5081337""","""CID8759318"""
4,0.5093288,"""CNR1839164""","""CID4856203"""
0,0.25350928,"""CNR6086542""","""CID5619797"""
2,0.43398505,"""CNR3337936""","""CID1530332"""
2,0.1347193,"""CNR4909839""","""CID9539667"""
1,0.54808515,"""CNR1708330""","""CID5490661"""
2,0.3755765,"""CNR5994550""","""CID2541039"""
4,0.037523363,"""CNR6384143""","""CID8831240"""
4,0.38565168,"""CNR4098825""","""CID3894425"""
3,0.50346774,"""CNR2500516""","""CID9087681"""
4,0.13395141,"""CNR1477520""","""CID9228228"""
1,0.4523701,"""CNR5870277""","""CID2719139"""
0,0.49989188,"""CNR8894261""","""CID7454862"""
3,0.33082998,"""CNR1097157""","""CID1980150"""
3,0.092978284,"""CNR8088723""","""CID4424269"""
0,0.5552126,"""CNR1694855""","""CID3347925"""
4,0.44384792,"""CNR3771327""","""CID2209485"""
3,0.4571335,"""CNR7730722""","""CID4328117"""
0,0.4939322,"""CNR1462672""","""CID8604527"""
4,0.1831042,"""CNR4210993""","""CID4460578"""
2,0.19340597,"""CNR2435655""","""CID7802062"""
1,0.43961692,"""CNR7272888""","""CID6131708"""
2,0.21212243,"""CNR7837162""","""CID4378042"""
4,0.44649825,"""CNR7196896""","""CID6079837"""
4,0.50633526,"""CNR3728835""","""CID1810569"""
2,0.2993791,"""CNR1386344""","""CID3026284"""
4,0.47066966,"""CNR7680854""","""CID3470087"""
0,0.31654266,"""CNR7688403""","""CID5042099"""
2,0.44978034,"""CNR4361176""","""CID8781300"""
4,0.37794682,"""CNR1501734""","""CID9948749"""
3,0.48935026,"""CNR5218332""","""CID8234800"""
2,0.12612136,"""CNR5850235""","""CID3114084"""
1,0.14835076,"""CNR6648583""","""CID9289778"""
4,0.422711,"""CNR8184379""","""CID9092751"""
2,0.0909484,"""CNR9765719""","""CID1385459"""
0,0.4988421,"""CNR5711751""","""CID7325213"""
3,0.50603336,"""CNR2551996""","""CID5889504"""
0,0.40485495,"""CNR3267365""","""CID2840183"""
0,0.5482184,"""CNR2101904""","""CID8762339"""
1,0.16145058,"""CNR5877809""","""CID1718454"""
0,0.46626127,"""CNR2588350""","""CID1130511"""
1,-0.035722423,"""CNR7432979""","""CID4615473"""
1,0.5138152,"""CNR7183966""","""CID5837182"""
0,0.38169286,"""CNR8950619""","""CID7994494"""
3,0.18767421,"""CNR5656377""","""CID4651487"""
3,0.18614839,"""CNR1025182""","""CID2056286"""
1,0.49707398,"""CNR4314263""","""CID3768856"""
4,0.5369335,"""CNR3254162""","""CID1327773"""
1,0.3147058,"""CNR4213955""","""CID7771463"""
2,0.42523685,"""CNR4194804""","""CID5896720"""
2,0.06621569,"""CNR5434275""","""CID5248245"""
0,0.4202817,"""CNR4813216""","""CID6785373"""
0,0.23765296,"""CNR4070735""","""CID4192537"""
2,0.23584956,"""CNR8858240""","""CID1282996"""
4,0.4359292,"""CNR8366488""","""CID7078560"""
0,0.5217621,"""CNR1213209""","""CID2975796"""
1,0.4614394,"""CNR2754690""","""CID4143326"""
2,0.08359079,"""CNR6349032""","""CID7114797"""
0,0.4704672,"""CNR3997955""","""CID9282529"""
0,0.14738972,"""CNR5804003""","""CID2432703"""
4,0.075480744,"""CNR8609527""","""CID2046139"""
1,0.5500253,"""CNR2982835""","""CID6830884"""
3,0.14420119,"""CNR6605984""","""CID9592424"""
1,0.5191758,"""CNR5801056""","""CID8038219"""
3,0.5718093,"""CNR7439970""","""CID7377007"""
4,0.48195237,"""CNR3182460""","""CID2189235"""
3,0.5398466,"""CNR2006637""","""CID7992710"""
0,0.21648854,"""CNR6633475""","""CID6695050"""
1,0.32556725,"""CNR4354729""","""CID1950819"""
4,0.40997276,"""CNR4461564""","""CID7365838"""
4,0.4616483,"""CNR5759490""","""CID3016889"""
0,0.19406192,"""CNR6550096""","""CID2205241"""
3,0.56859964,"""CNR5394535""","""CID2153516"""
0,0.5454321,"""CNR5855453""","""CID6495683"""
4,0.17452633,"""CNR5641295""","""CID6079816"""
3,0.39647952,"""CNR1230432""","""CID2271103"""
3,0.18640517,"""CNR3890141""","""CID8526808"""
1,0.41018808,"""CNR7431746""","""CID9000631"""
4,0.5691977,"""CNR9132520""","""CID8421844"""
3,0.52931863,"""CNR3673818""","""CID5952753"""
3,0.4164354,"""CNR8188697""","""CID7193072"""
1,0.47152537,"""CNR1666268""","""CID8041337"""
1,-0.040698595,"""CNR9014744""","""CID3295717"""
0,0.32303607,"""CNR1331233""","""CID2937380"""
0,0.48765963,"""CNR5855006""","""CID5229228"""
1,0.48331746,"""CNR6942627""","""CID8163209"""
3,0.3752427,"""CNR6777954""","""CID4450454"""
0,0.52789694,"""CNR8468375""","""CID5296436"""
1,0.20732795,"""CNR6562430""","""CID2375337"""
3,0.3662258,"""CNR6534871""","""CID6337736"""
0,0.18324451,"""CNR1284208""","""CID3985725"""
1,0.57241964,"""CNR3957232""","""CID4163510"""
2,0.5348492,"""CNR1772505""","""CID7022459"""
0,0.22926112,"""CNR5554262""","""CID7979162"""
3,0.30701885,"""CNR1867075""","""CID1165728"""
3,-0.03716228,"""CNR7900879""","""CID2066512"""
2,0.5071639,"""CNR1584112""","""CID3570416"""
3,0.3548771,"""CNR2538539""","""CID5274712"""
0,0.06760119,"""CNR5401121""","""CID7593556"""
4,0.20842703,"""CNR3644417""","""CID4608582"""
3,0.081997015,"""CNR3379378""","""CID5264935"""
2,0.41418603,"""CNR7365262""","""CID7044439"""
1,0.31671226,"""CNR5210285""","""CID2867889"""
0,0.39675874,"""CNR9893466""","""CID8578422"""
1,0.08223673,"""CNR9067884""","""CID2964510"""
2,0.3309127,"""CNR1941810""","""CID3678172"""
4,0.4647848,"""CNR2396011""","""CID1273060"""
1,0.5397342,"""CNR9703517""","""CID3640758"""
4,0.39006093,"""CNR1930056""","""CID4638843"""
4,0.52418303,"""CNR5198439""","""CID2183810"""
0,0.56494313,"""CNR6594638""","""CID7797546"""
3,-0.055988375,"""CNR3445525""","""CID9958013"""
0,0.4546571,"""CNR6524823""","""CID8954265"""
3,0.38904244,"""CNR7756206""","""CID8108865"""
0,0.5726691,"""CNR4417172""","""CID8381796"""
3,0.5680259,"""CNR1020070""","""CID1700183"""
1,0.10525391,"""CNR6344232""","""CID8926338"""
4,0.5372399,"""CNR2697720""","""CID6935058"""
1,0.5333411,"""CNR7325633""","""CID8128223"""
4,0.21022518,"""CNR3412408""","""CID7430918"""
4,0.49391285,"""CNR9191641""","""CID3992797"""
2,0.50873804,"""CNR7733674""","""CID3817778"""
3,0.43309373,"""CNR5013482""","""CID6503930"""
0,0.57247835,"""CNR7903890""","""CID8005473"""
4,0.52263385,"""CNR4521411""","""CID3150557"""
3,0.5232443,"""CNR5686020""","""CID4230154"""
1,0.28260016,"""CNR1194590""","""CID2586773"""
1,0.48243713,"""CNR9904451""","""CID5848903"""
2,0.2370249,"""CNR6965579""","""CID6807032"""
0,0.251986,"""CNR5793826""","""CID2757074"""
2,0.44742504,"""CNR9922954""","""CID5648022"""
1,0.55260074,"""CNR3865511""","""CID4802747"""
2,0.39512673,"""CNR1959534""","""CID1296348"""
4,0.40986285,"""CNR1967780""","""CID8507713"""
1,0.47847137,"""CNR5752860""","""CID3607673"""
2,0.28147388,"""CNR1227156""","""CID5871148"""
0,0.5717548,"""CNR7740175""","""CID3280694"""
3,0.5459086,"""CNR5760526""","""CID5313208"""
4,0.37984386,"""CNR3036332""","""CID2780301"""
2,0.40247592,"""CNR1414945""","""CID4415171"""
0,0.49638045,"""CNR1115511""","""CID9867352"""
3,0.56843656,"""CNR5852817""","""CID4887160"""
3,0.02986244,"""CNR7769884""","""CID9712443"""
3,0.5009313,"""CNR7506765""","""CID4658793"""
4,0.56052345,"""CNR6839296""","""CID3269353"""
4,0.52540946,"""CNR1721105""","""CID1039087"""
4,0.37746054,"""CNR3223833""","""CID1161828"""
3,0.43134156,"""CNR8395202""","""CID9457292"""
1,0.5024132,"""CNR6447753""","""CID4431378"""
2,0.2497171,"""CNR2388911""","""CID3357094"""
4,0.56574106,"""CNR4732922""","""CID3350529"""
0,0.4398066,"""CNR5237570""","""CID5945148"""
0,0.5480633,"""CNR8945411""","""CID7250168"""
3,0.5603771,"""CNR1795148""","""CID5889911"""
1,0.4031786,"""CNR5686219""","""CID1526427"""
1,0.55415374,"""CNR6166462""","""CID5320289"""
1,0.43046468,"""CNR7837463""","""CID5745975"""
1,0.5474072,"""CNR2354267""","""CID1785018"""
0,0.15286647,"""CNR9015389""","""CID9427206"""
2,0.08860433,"""CNR3895321""","""CID5757460"""
0,0.27799392,"""CNR5541903""","""CID3512149"""
2,0.4167804,"""CNR1938944""","""CID5463568"""
3,-0.028427888,"""CNR6760475""","""CID2785792"""
3,0.5285281,"""CNR3838734""","""CID9020338"""
4,0.09794643,"""CNR4314005""","""CID7455131"""
2,0.54971915,"""CNR8293761""","""CID1449545"""
4,-0.037375197,"""CNR9816251""","""CID5319473"""
1,0.46891552,"""CNR7873484""","""CID9926224"""
3,0.5320832,"""CNR9548849""","""CID5997627"""
0,0.5371105,"""CNR3364364""","""CID1040308"""
0,0.28544438,"""CNR6751300""","""CID4361883"""
1,0.55019987,"""CNR1827265""","""CID8771171"""
0,0.17769586,"""CNR4649596""","""CID8673574"""
0,0.37160787,"""CNR8070126""","""CID9055612"""
4,0.5125135,"""CNR6839403""","""CID1616669"""
3,0.35879377,"""CNR2892205""","""CID4802038"""
2,0.5224682,"""CNR8261535""","""CID4421149"""
3,0.46594596,"""CNR6852083""","""CID4591009"""
3,0.53607464,"""CNR7069586""","""CID5767021"""
3,0.5322295,"""CNR9679965""","""CID5514857"""
1,0.5148561,"""CNR8270745""","""CID4711147"""
2,0.090542346,"""CNR8823065""","""CID4435174"""
1,0.06897873,"""CNR8343204""","""CID6541981"""
4,0.09342497,"""CNR8480539""","""CID6869714"""
4,0.52361846,"""CNR7419409""","""CID6077055"""
0,0.49243984,"""CNR9865937""","""CID1315512"""
0,0.52956045,"""CNR9259009""","""CID7261540"""
3,0.5207058,"""CNR3859963""","""CID7473489"""
1,0.33171618,"""CNR3146589""","""CID1165426"""
1,-0.00012591638,"""CNR7963464""","""CID5689366"""
1,0.5481042,"""CNR3849319""","""CID2094917"""
4,0.5081187,"""CNR9502419""","""CID3428514"""
0,0.4412866,"""CNR5787142""","""CID3410208"""
4,0.5297096,"""CNR2853014""","""CID8930446"""
0,0.11833075,"""CNR6197177""","""CID9673352"""
0,0.53000885,"""CNR7934815""","""CID2726880"""
3,0.46205378,"""CNR7971521""","""CID9498528"""
2,0.45652002,"""CNR9810989""","""CID9768621"""
3,0.54317814,"""CNR7555888""","""CID6811059"""
4,0.3719524,"""CNR4399009""","""CID2490100"""
0,0.5422508,"""CNR6731371""","""CID8809901"""
4,0.0959629,"""CNR4550858""","""CID5551204"""
1,0.5502238,"""CNR6194981""","""CID1062159"""
2,0.1463899,"""CNR5205177""","""CID2449186"""
1,0.5263131,"""CNR8767626""","""CID7660631"""
0,0.49060127,"""CNR1774056""","""CID3536183"""
3,0.57588905,"""CNR3605898""","""CID9539349"""
1,0.5490594,"""CNR3790704""","""CID2954924"""
1,0.2332552,"""CNR1721826""","""CID6470434"""
0,0.04858719,"""CNR5294878""","""CID4794112"""
2,0.23598409,"""CNR1007464""","""CID9000971"""
4,0.010872833,"""CNR8132822""","""CID1281247"""
4,0.56683683,"""CNR5676824""","""CID3837785"""
1,0.0764086,"""CNR6341414""","""CID2714695"""
3,0.5734719,"""CNR9675270""","""CID9945085"""
3,0.33633995,"""CNR1981112""","""CID9721239"""
0,0.45446062,"""CNR7074841""","""CID2780055"""
4,0.3142686,"""CNR6494567""","""CID2566473"""
3,0.033846263,"""CNR6770263""","""CID4386352"""
0,0.012520472,"""CNR6388548""","""CID3014914"""
4,0.28849283,"""CNR3460143""","""CID5058508"""
1,0.30220643,"""CNR9924692""","""CID9160498"""
3,0.09274878,"""CNR6634257""","""CID5091894"""
1,-0.009549119,"""CNR8314444""","""CID6594954"""
1,0.40020597,"""CNR3760865""","""CID2936078"""
3,0.5483627,"""CNR3863700""","""CID9868486"""
1,0.38750562,"""CNR6911463""","""CID5055114"""
2,0.29218057,"""CNR3934376""","""CID4843544"""
3,0.5521708,"""CNR1182354""","""CID8589627"""
3,0.35706028,"""CNR3530938""","""CID6613757"""
3,0.49802306,"""CNR6238517""","""CID3016473"""
4,0.27409077,"""CNR2657489""","""CID8314017"""
1,0.46560857,"""CNR5769416""","""CID8321872"""
3,0.5753784,"""CNR9378963""","""CID5796217"""
4,0.10023268,"""CNR5593456""","""CID2619105"""
3,0.44068617,"""CNR7117108""","""CID4603601"""
0,0.51410097,"""CNR8222655""","""CID1170560"""
0,0.5206486,"""CNR2248940""","""CID8250152"""
4,0.39836657,"""CNR2633438""","""CID2512745"""
0,0.53761816,"""CNR3527973""","""CID9391303"""
0,0.15832734,"""CNR2439346""","""CID8992116"""
3,0.4740501,"""CNR3666999""","""CID9596174"""
2,0.1820248,"""CNR5498349""","""CID7448934"""
3,0.03334492,"""CNR5318787""","""CID5214294"""
1,0.46555695,"""CNR4899444""","""CID6314438"""
2,0.14325131,"""CNR3293144""","""CID6828717"""
0,0.41308883,"""CNR9795423""","""CID3088285"""
3,-0.040407993,"""CNR8315221""","""CID8159492"""
4,0.52227074,"""CNR8827465""","""CID6093547"""
2,0.17385806,"""CNR6056803""","""CID2582187"""
1,-0.016891658,"""CNR2958579""","""CID2339515"""
3,0.14888565,"""CNR1705540""","""CID5117604"""
4,0.25835365,"""CNR1259002""","""CID1103693"""
2,0.23196913,"""CNR3406339""","""CID4458402"""
1,0.45167676,"""CNR6811806""","""CID6473291"""
2,0.24670582,"""CNR7836046""","""CID5142237"""
0,0.5136048,"""CNR9142048""","""CID1470575"""
3,0.57407206,"""CNR1491316""","""CID2804201"""
0,0.30168968,"""CNR6460847""","""CID6132129"""
2,0.5706132,"""CNR5196016""","""CID1058626"""
2,0.4040383,"""CNR4466229""","""CID2503061"""
4,0.087630786,"""CNR5631566""","""CID8384514"""
3,0.035702173,"""CNR1690108""","""CID7483046"""
2,0.08530063,"""CNR8585668""","""CID6907475"""
4,-0.03164681,"""CNR5524744""","""CID3915723"""
1,0.54890937,"""CNR1771224""","""CID2353236"""
3,0.31434396,"""CNR9968206""","""CID5441957"""
3,0.18955809,"""CNR6572211""","""CID9931213"""
1,0.060209524,"""CNR5777309""","""CID2154831"""
2,0.22954173,"""CNR1266777""","""CID5493437"""
3,0.42421913,"""CNR7398420""","""CID4702674"""
1,0.512557,"""CNR6112969""","""CID1655433"""
4,0.2619842,"""CNR2329369""","""CID5522692"""
2,0.45243317,"""CNR7212069""","""CID7549022"""
0,0.52577114,"""CNR3767023""","""CID1600682"""
0,0.5061906,"""CNR3824956""","""CID6553232"""
3,0.09092667,"""CNR3705367""","""CID5239530"""
3,-0.015710704,"""CNR7313311""","""CID1602071"""
1,0.5352224,"""CNR5844406""","""CID5782104"""
1,0.16005552,"""CNR6002326""","""CID5823332"""
1,0.34641328,"""CNR1737660""","""CID2805076"""
3,0.2790438,"""CNR4306143""","""CID9057474"""
2,0.079243444,"""CNR3687621""","""CID3565036"""
2,0.3400747,"""CNR9927107""","""CID8187312"""
3,0.08299907,"""CNR8017777""","""CID7018676"""
4,0.3223507,"""CNR9974746""","""CID8528942"""
0,0.51992005,"""CNR3912554""","""CID5513789"""
4,0.3161963,"""CNR2665907""","""CID4922235"""
0,0.014033036,"""CNR8386476""","""CID7970904"""
4,0.5100687,"""CNR3250151""","""CID2502289"""
2,0.18274625,"""CNR4205651""","""CID3299859"""
3,0.3053715,"""CNR5496390""","""CID6411442"""
3,0.34904432,"""CNR9132919""","""CID2366963"""
1,0.010354762,"""CNR5533971""","""CID3073978"""
3,0.43799186,"""CNR3534837""","""CID1867830"""
3,0.5513489,"""CNR7605050""","""CID5313444"""
0,0.09954265,"""CNR6592960""","""CID4440952"""
0,0.11293055,"""CNR2189027""","""CID6650675"""
4,0.54811263,"""CNR6975156""","""CID3497402"""
1,0.578508,"""CNR8575910""","""CID9284150"""
4,0.49571103,"""CNR7690456""","""CID7159320"""
3,0.5366208,"""CNR3155405""","""CID8933113"""
1,0.5444438,"""CNR2082240""","""CID6520330"""
3,0.5463011,"""CNR8672343""","""CID4314474"""
1,0.49601015,"""CNR6968208""","""CID5062153"""
2,0.10976358,"""CNR4017922""","""CID8906148"""
4,0.42729837,"""CNR9350010""","""CID6689884"""
4,0.4630765,"""CNR4851276""","""CID6952375"""
3,0.3563139,"""CNR6993908""","""CID4216924"""
0,0.14466007,"""CNR6651752""","""CID3567377"""
4,0.41241565,"""CNR1035817""","""CID6125653"""
1,0.5240919,"""CNR8092175""","""CID7969227"""
1,0.4686371,"""CNR9497535""","""CID8332179"""
3,0.521479,"""CNR1719513""","""CID6150301"""
0,0.48744464,"""CNR8061877""","""CID7770000"""
3,0.5202006,"""CNR7676938""","""CID5634950"""
4,0.42544428,"""CNR3024755""","""CID2868024"""
0,0.045344632,"""CNR4113389""","""CID8835091"""
0,0.43187907,"""CNR3008671""","""CID3176454"""
4,0.52979034,"""CNR7640230""","""CID3439349"""
1,0.49389777,"""CNR3854924""","""CID8774357"""
3,0.55012876,"""CNR7353562""","""CID4650739"""
3,0.42741293,"""CNR9744911""","""CID6133440"""
1,0.26698887,"""CNR9000447""","""CID6214906"""
3,0.5215561,"""CNR5714590""","""CID9865272"""
0,0.515437,"""CNR2102586""","""CID7106671"""
1,0.3235523,"""CNR8302651""","""CID2920991"""
4,0.033096343,"""CNR4474698""","""CID4739309"""
4,0.46228692,"""CNR4695153""","""CID7457718"""
2,0.15503408,"""CNR3400008""","""CID6123284"""
1,0.54096895,"""CNR6946946""","""CID2749517"""
2,0.30077565,"""CNR3899194""","""CID6156714"""
2,0.13614985,"""CNR1506756""","""CID7715222"""
0,0.41673335,"""CNR9059586""","""CID5112063"""
1,0.45320067,"""CNR2573644""","""CID4357639"""
4,0.44876152,"""CNR5005824""","""CID8801641"""
1,0.4121216,"""CNR4694298""","""CID6268090"""
0,0.54123235,"""CNR1155211""","""CID4789920"""
1,0.4755698,"""CNR9771886""","""CID8402079"""
4,-0.011632708,"""CNR5826012""","""CID2367476"""
0,0.5632021,"""CNR3595260""","""CID8651365"""
3,0.54306215,"""CNR3348406""","""CID6745044"""
4,0.009961022,"""CNR9536151""","""CID8720635"""
1,0.56820136,"""CNR7617151""","""CID4897465"""
0,0.26788932,"""CNR4965082""","""CID4734860"""
2,0.34341776,"""CNR7853050""","""CID9900542"""
1,0.5091607,"""CNR6598328""","""CID5107227"""
2,0.32686883,"""CNR5001127""","""CID2420034"""
4,0.43053693,"""CNR1982025""","""CID6691325"""
3,0.40823388,"""CNR1270603""","""CID9972414"""
1,0.29750168,"""CNR4806295""","""CID6961352"""
3,0.53122205,"""CNR1170107""","""CID9384995"""
2,0.49792388,"""CNR8938142""","""CID4111866"""
4,0.3698058,"""CNR6101070""","""CID9825864"""
2,0.32360426,"""CNR4857920""","""CID4933336"""
2,0.44912073,"""CNR1570820""","""CID1939042"""
0,0.035221525,"""CNR3821655""","""CID7413424"""
4,0.5638572,"""CNR9085665""","""CID8782210"""
0,0.5747907,"""CNR3274305""","""CID5546944"""
4,0.4924143,"""CNR7762438""","""CID4111506"""
1,0.5447289,"""CNR5958577""","""CID6050521"""
3,0.56726587,"""CNR1125529""","""CID4078170"""
1,0.27098328,"""CNR2554419""","""CID5768168"""
4,0.2027988,"""CNR7037994""","""CID3131563"""
3,0.4208829,"""CNR7939625""","""CID2987840"""
3,0.44639271,"""CNR7397972""","""CID9958317"""
3,0.41100478,"""CNR3338984""","""CID2824270"""
2,0.23177512,"""CNR7176436""","""CID3302525"""
3,0.56834775,"""CNR7804498""","""CID5555489"""
0,0.5064927,"""CNR2353833""","""CID3336442"""
1,0.25424185,"""CNR7246730""","""CID9753964"""
1,0.048906107,"""CNR4772783""","""CID9248925"""
3,0.347076,"""CNR7630451""","""CID6561885"""
3,0.564142,"""CNR9139003""","""CID6658665"""
